id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
382113,63,BlockedShot,0.8530000305175781,0.7480000305175781,0.02710767835378647,David Luiz,a,1676,SetPiece,2020,RightFoot,14480,Manchester City,Arsenal,1,0,2020-10-17 16:30:00,Dani Ceballos,TakeOn
382114,68,MissedShots,0.735999984741211,0.5479999923706055,0.05398082360625267,David Luiz,a,1676,DirectFreekick,2020,RightFoot,14480,Manchester City,Arsenal,1,0,2020-10-17 16:30:00,,Standard
389676,44,MissedShots,0.6980000305175781,0.4929999923706055,0.037314701825380325,David Luiz,h,1676,DirectFreekick,2020,RightFoot,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,,Standard
394163,53,BlockedShot,0.8819999694824219,0.34400001525878904,0.04593970626592636,David Luiz,a,1676,FromCorner,2020,RightFoot,14569,Everton,Arsenal,2,1,2020-12-19 17:30:00,,None
399639,13,MissedShots,0.905,0.4370000076293945,0.051119472831487656,David Luiz,h,1676,SetPiece,2020,OtherBodyPart,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Cédric Soares,Cross
399646,44,MissedShots,0.9159999847412109,0.5729999923706055,0.05730332434177399,David Luiz,h,1676,FromCorner,2020,Head,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Bukayo Saka,Cross
399661,88,MissedShots,0.925,0.5109999847412109,0.052922528237104416,David Luiz,h,1676,FromCorner,2020,Head,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Willian,Aerial
401825,10,MissedShots,0.6980000305175781,0.6140000152587891,0.012109994888305664,David Luiz,h,1676,OpenPlay,2020,LeftFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,,BallTouch
401841,52,BlockedShot,0.9390000152587891,0.3820000076293945,0.012803801335394382,David Luiz,h,1676,FromCorner,2020,Head,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,Willian,Aerial
401844,61,MissedShots,0.8040000152587891,0.47900001525878905,0.05047813802957535,David Luiz,h,1676,OpenPlay,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,Nicolas Pepe,Pass
401849,75,BlockedShot,0.7040000152587891,0.6020000076293945,0.03655460476875305,David Luiz,h,1676,DirectFreekick,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,,Standard
376485,36,SavedShot,0.924000015258789,0.6509999847412109,0.08170896768569946,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Granit Xhaka,Chipped
376488,56,Goal,0.8719999694824219,0.6359999847412109,0.09433776885271072,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Willian,Chipped
376492,77,BlockedShot,0.965999984741211,0.3579999923706055,0.10653381794691086,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Héctor Bellerín,Pass
377762,90,SavedShot,0.7780000305175782,0.48200000762939454,0.04727059230208397,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14099,Arsenal,West Ham,2,1,2020-09-19 19:00:00,,None
381203,36,SavedShot,0.725999984741211,0.605999984741211,0.016397014260292053,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14465,Arsenal,Sheffield United,2,1,2020-10-04 13:00:00,Dani Ceballos,Pass
381204,43,SavedShot,0.8680000305175781,0.6869999694824219,0.054610803723335266,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14465,Arsenal,Sheffield United,2,1,2020-10-04 13:00:00,Mohamed Elneny,HeadPass
384082,21,MissedShots,0.9080000305175782,0.455,0.09767068177461624,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,Head,14485,Arsenal,Leicester,0,1,2020-10-25 19:15:00,Kieran Tierney,Cross
384084,39,BlockedShot,0.764000015258789,0.42200000762939455,0.02732781320810318,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,LeftFoot,14485,Arsenal,Leicester,0,1,2020-10-25 19:15:00,Thomas Partey,Pass
385287,51,MissedShots,0.8119999694824219,0.49400001525878906,0.06419678032398224,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14500,Manchester United,Arsenal,0,1,2020-11-01 16:30:00,Alexandre Lacazette,Pass
385291,68,Goal,0.885,0.5,0.7611688375473022,Pierre-Emerick Aubameyang,a,318,Penalty,2020,RightFoot,14500,Manchester United,Arsenal,0,1,2020-11-01 16:30:00,,Standard
388081,23,MissedShots,0.899000015258789,0.3089999961853027,0.0565432645380497,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14518,Leeds,Arsenal,0,0,2020-11-22 16:30:00,Héctor Bellerín,Pass
388092,59,SavedShot,0.879000015258789,0.545,0.11539288610219955,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14518,Leeds,Arsenal,0,0,2020-11-22 16:30:00,Bukayo Saka,Pass
388100,81,BlockedShot,0.850999984741211,0.6179999923706054,0.06712926924228668,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14518,Leeds,Arsenal,0,0,2020-11-22 16:30:00,Bukayo Saka,Pass
389678,45,SavedShot,0.9269999694824219,0.2989999961853027,0.09030137956142426,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,David Luiz,Throughball
389680,51,MissedShots,0.9230000305175782,0.46099998474121096,0.04294586554169655,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,Head,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,,None
389687,72,BlockedShot,0.865,0.6880000305175781,0.039909329265356064,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,,BallRecovery
389690,80,BlockedShot,0.8169999694824219,0.6559999847412109,0.024100320413708687,Pierre-Emerick Aubameyang,h,318,FromCorner,2020,RightFoot,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,,None
389691,81,MissedShots,0.935,0.5129999923706055,0.06555362045764923,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,Head,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,,Aerial
390933,48,MissedShots,0.9059999847412109,0.45,0.0900837853550911,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,Head,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,Kieran Tierney,Cross
390938,83,BlockedShot,0.89,0.615999984741211,0.09736107289791107,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,LeftFoot,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,Alexandre Lacazette,Pass
392402,11,BlockedShot,0.9330000305175781,0.6859999847412109,0.05478079617023468,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,,None
392412,50,SavedShot,0.899000015258789,0.5120000076293946,0.0992019847035408,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,Head,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Héctor Bellerín,Cross
392414,53,BlockedShot,0.7369999694824219,0.46,0.02037498727440834,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Héctor Bellerín,Pass
392417,64,SavedShot,0.9469999694824218,0.28299999237060547,0.04633975028991699,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Héctor Bellerín,Pass
392420,72,OwnGoal,0.03700000047683716,0.4279999923706055,0,Pierre-Emerick Aubameyang,h,318,FromCorner,2020,Head,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,,Aerial
393074,51,Goal,0.8880000305175781,0.565,0.37482109665870667,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14555,Arsenal,Southampton,1,1,2020-12-16 18:00:00,Eddie Nketiah,Pass
395880,49,SavedShot,0.94,0.5029999923706054,0.6089575886726379,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,Bukayo Saka,Cross
395882,50,MissedShots,0.9519999694824218,0.325,0.05424394831061363,Pierre-Emerick Aubameyang,a,318,FromCorner,2020,RightFoot,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,Pablo Marí,Rebound
395884,53,MissedShots,0.9130000305175782,0.6940000152587891,0.057130854576826096,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,Emile Smith-Rowe,Pass
396604,29,BlockedShot,0.8090000152587891,0.6359999847412109,0.05146084353327751,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Alexandre Lacazette,Pass
396615,74,MissedShots,0.955999984741211,0.5270000076293946,0.6886752843856812,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,LeftFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Willian,Rebound
396617,79,SavedShot,0.89,0.685,0.10849703848361969,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,LeftFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Kieran Tierney,Pass
398741,19,SavedShot,0.8580000305175781,0.6840000152587891,0.040235765278339386,Pierre-Emerick Aubameyang,h,318,FromCorner,2020,RightFoot,14605,Arsenal,Crystal Palace,0,0,2021-01-14 20:00:00,Dani Ceballos,TakeOn
399641,14,ShotOnPost,0.9630000305175781,0.5829999923706055,0.45131343603134155,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,LeftFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,,Rebound
399644,26,MissedShots,0.8530000305175781,0.644000015258789,0.05463651567697525,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,LeftFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Emile Smith-Rowe,Pass
399645,39,MissedShots,0.875,0.7019999694824218,0.04339241981506348,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Thomas Partey,Pass
399648,49,Goal,0.875999984741211,0.625,0.11644737422466278,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,LeftFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Thomas Partey,Chipped
399659,76,Goal,0.914000015258789,0.5259999847412109,0.5572710037231445,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Cédric Soares,Pass
402443,89,BlockedShot,0.895,0.534000015258789,0.11584549397230148,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,RightFoot,14650,Wolverhampton Wanderers,Arsenal,2,1,2021-02-02 18:00:00,Héctor Bellerín,Pass
402999,66,MissedShots,0.9169999694824219,0.49900001525878906,0.04252716526389122,Pierre-Emerick Aubameyang,a,318,OpenPlay,2020,Head,14655,Aston Villa,Arsenal,1,0,2021-02-06 12:30:00,Bukayo Saka,Aerial
404848,12,Goal,0.865999984741211,0.67,0.05215832591056824,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,Granit Xhaka,Pass
404851,27,BlockedShot,0.894000015258789,0.5029999923706054,0.4337241053581238,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,David Luiz,Pass
404852,40,Goal,0.885,0.5,0.7611688375473022,Pierre-Emerick Aubameyang,h,318,Penalty,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,,Standard
404855,46,Goal,0.975,0.47400001525878904,0.7557888627052307,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,Head,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,Emile Smith-Rowe,Pass
404862,75,ShotOnPost,0.850999984741211,0.500999984741211,0.12414440512657166,Pierre-Emerick Aubameyang,h,318,OpenPlay,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,Granit Xhaka,Pass
401181,13,MissedShots,0.8119999694824219,0.6619999694824219,0.03211447224020958,Cédric Soares,a,847,OpenPlay,2020,RightFoot,14632,Southampton,Arsenal,1,3,2021-01-26 20:15:00,,None
401853,86,MissedShots,0.7959999847412109,0.7909999847412109,0.04217396304011345,Cédric Soares,h,847,DirectFreekick,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,,Standard
402428,5,BlockedShot,0.700999984741211,0.6170000076293946,0.012726240791380405,Cédric Soares,a,847,OpenPlay,2020,RightFoot,14650,Wolverhampton Wanderers,Arsenal,2,1,2021-02-02 18:00:00,Nicolas Pepe,Pass
404843,0,BlockedShot,0.769000015258789,0.6179999923706054,0.019388249143958092,Cédric Soares,h,847,OpenPlay,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,Emile Smith-Rowe,Pass
404864,86,SavedShot,0.7380000305175781,0.6079999923706054,0.0194120891392231,Cédric Soares,h,847,OpenPlay,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,,BallRecovery
376480,8,Goal,0.9740000152587891,0.47,0.7580886483192444,Alexandre Lacazette,a,3277,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,Rebound
376493,77,MissedShots,0.9690000152587891,0.41,0.07018397003412247,Alexandre Lacazette,a,3277,FromCorner,2020,Head,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Nicolas Pepe,Cross
377745,24,Goal,0.9230000305175782,0.4859999847412109,0.3599128723144531,Alexandre Lacazette,h,3277,OpenPlay,2020,Head,14099,Arsenal,West Ham,2,1,2020-09-19 19:00:00,Pierre-Emerick Aubameyang,Chipped
380001,24,Goal,0.9159999847412109,0.49599998474121093,0.509879469871521,Alexandre Lacazette,a,3277,OpenPlay,2020,LeftFoot,14115,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,,None
380008,58,SavedShot,0.8809999847412109,0.37599998474121094,0.29330578446388245,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14115,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,Willian,Throughball
380011,62,SavedShot,0.8480000305175781,0.485,0.3287828266620636,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14115,Liverpool,Arsenal,3,1,2020-09-28 19:15:00,Dani Ceballos,Throughball
384075,3,MissedShots,0.9590000152587891,0.5659999847412109,0.05430467799305916,Alexandre Lacazette,h,3277,FromCorner,2020,Head,14485,Arsenal,Leicester,0,1,2020-10-25 19:15:00,Dani Ceballos,OffsidePass
384083,27,SavedShot,0.9490000152587891,0.4640000152587891,0.088326595723629,Alexandre Lacazette,h,3277,OpenPlay,2020,Head,14485,Arsenal,Leicester,0,1,2020-10-25 19:15:00,Kieran Tierney,Aerial
386899,40,MissedShots,0.9259999847412109,0.4370000076293945,0.23957708477973938,Alexandre Lacazette,h,3277,OpenPlay,2020,Head,14505,Arsenal,Aston Villa,0,3,2020-11-08 19:15:00,Kieran Tierney,Cross
390930,43,BlockedShot,0.7919999694824219,0.3390000152587891,0.07453502714633942,Alexandre Lacazette,a,3277,DirectFreekick,2020,RightFoot,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,,Standard
390932,46,SavedShot,0.9280000305175782,0.3940000152587891,0.05916943773627281,Alexandre Lacazette,a,3277,SetPiece,2020,Head,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,Bukayo Saka,Cross
390935,67,SavedShot,0.9009999847412109,0.4279999923706055,0.04761595278978348,Alexandre Lacazette,a,3277,OpenPlay,2020,Head,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,Héctor Bellerín,Cross
390939,87,MissedShots,0.8159999847412109,0.46599998474121096,0.05252788960933685,Alexandre Lacazette,a,3277,OpenPlay,2020,LeftFoot,14542,Tottenham,Arsenal,2,0,2020-12-06 16:30:00,Eddie Nketiah,BallTouch
392407,27,SavedShot,0.9069999694824219,0.5359999847412109,0.4257093369960785,Alexandre Lacazette,h,3277,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Kieran Tierney,Pass
394172,94,MissedShots,0.919000015258789,0.4370000076293945,0.04095785692334175,Alexandre Lacazette,a,3277,OpenPlay,2020,Head,14569,Everton,Arsenal,2,1,2020-12-19 17:30:00,Kieran Tierney,Aerial
395674,34,Goal,0.885,0.5,0.7611688375473022,Alexandre Lacazette,h,3277,Penalty,2020,RightFoot,14575,Arsenal,Chelsea,3,1,2020-12-26 17:30:00,,Standard
395689,82,SavedShot,0.8519999694824218,0.7140000152587891,0.33566203713417053,Alexandre Lacazette,h,3277,OpenPlay,2020,RightFoot,14575,Arsenal,Chelsea,3,1,2020-12-26 17:30:00,,BallRecovery
395889,65,Goal,0.8640000152587891,0.45299999237060545,0.10009176284074783,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,Bukayo Saka,Pass
396602,24,MissedShots,0.7559999847412109,0.6309999847412109,0.026523396372795105,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,,BallTouch
396607,43,SavedShot,0.97,0.6409999847412109,0.28580284118652344,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Kieran Tierney,TakeOn
396609,54,SavedShot,0.975999984741211,0.3240000152587891,0.30428841710090637,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Dani Ceballos,Chipped
396611,60,Goal,0.9169999694824219,0.4640000152587891,0.5433773398399353,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,,Rebound
396612,63,Goal,0.955,0.504000015258789,0.6102676391601562,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Kieran Tierney,Cross
399647,46,SavedShot,0.8859999847412109,0.3270000076293945,0.08156932890415192,Alexandre Lacazette,h,3277,OpenPlay,2020,RightFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,,TakeOn
399656,65,SavedShot,0.9590000152587891,0.5790000152587891,0.38056549429893494,Alexandre Lacazette,h,3277,OpenPlay,2020,Head,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Bukayo Saka,Cross
401176,0,SavedShot,0.85,0.6040000152587891,0.3250550329685211,Alexandre Lacazette,a,3277,OpenPlay,2020,RightFoot,14632,Southampton,Arsenal,1,3,2021-01-26 20:15:00,Granit Xhaka,Throughball
401193,71,Goal,0.9740000152587891,0.519000015258789,0.9138370156288147,Alexandre Lacazette,a,3277,OpenPlay,2020,LeftFoot,14632,Southampton,Arsenal,1,3,2021-01-26 20:15:00,Bukayo Saka,Pass
401826,15,SavedShot,0.7240000152587891,0.629000015258789,0.01862845942378044,Alexandre Lacazette,h,3277,OpenPlay,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,Gabriel Martinelli,Pass
401845,64,ShotOnPost,0.7969999694824219,0.30100000381469727,0.0657675713300705,Alexandre Lacazette,h,3277,DirectFreekick,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,,Standard
403131,88,MissedShots,0.909000015258789,0.519000015258789,0.03252216428518295,Shkodran Mustafi,h,1699,FromCorner,2020,Head,15316,Schalke 04,RasenBallsport Leipzig,0,3,2021-02-06 14:30:00,Amine Harit,Aerial
376478,7,MissedShots,0.8480000305175781,0.6020000076293945,0.06435254961252213,Granit Xhaka,a,204,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Pierre-Emerick Aubameyang,Pass
376483,20,MissedShots,0.8180000305175781,0.5209999847412109,0.0572240874171257,Granit Xhaka,a,204,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,Rebound
376489,61,BlockedShot,0.7340000152587891,0.4490000152587891,0.05264190211892128,Granit Xhaka,a,204,DirectFreekick,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,Standard
376491,72,BlockedShot,0.794000015258789,0.5309999847412109,0.03415199741721153,Granit Xhaka,a,204,SetPiece,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Willian,Pass
384076,8,BlockedShot,0.7519999694824219,0.3890000152587891,0.05769534036517143,Granit Xhaka,h,204,DirectFreekick,2020,LeftFoot,14485,Arsenal,Leicester,0,1,2020-10-25 19:15:00,,Standard
388097,74,MissedShots,0.7469999694824219,0.37599998474121094,0.05300154164433479,Granit Xhaka,a,204,DirectFreekick,2020,LeftFoot,14518,Leeds,Arsenal,0,0,2020-11-22 16:30:00,,Standard
395668,23,BlockedShot,0.73,0.28899999618530275,0.011392362415790558,Granit Xhaka,h,204,OpenPlay,2020,LeftFoot,14575,Arsenal,Chelsea,3,1,2020-12-26 17:30:00,Héctor Bellerín,Pass
395677,43,Goal,0.735,0.3679999923706055,0.046069178730249405,Granit Xhaka,h,204,DirectFreekick,2020,LeftFoot,14575,Arsenal,Chelsea,3,1,2020-12-26 17:30:00,,Standard
395873,27,MissedShots,0.8019999694824219,0.25799999237060545,0.05563529208302498,Granit Xhaka,a,204,DirectFreekick,2020,LeftFoot,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,,Standard
395886,59,SavedShot,0.895,0.509000015258789,0.08775794506072998,Granit Xhaka,a,204,SetPiece,2020,Head,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,Bukayo Saka,Cross
398759,85,BlockedShot,0.730999984741211,0.625,0.01594415120780468,Granit Xhaka,h,204,OpenPlay,2020,LeftFoot,14605,Arsenal,Crystal Palace,0,0,2021-01-14 20:00:00,Thomas Partey,Pass
399654,62,BlockedShot,0.6890000152587891,0.5070000076293946,0.015111756511032581,Granit Xhaka,h,204,OpenPlay,2020,LeftFoot,14615,Arsenal,Newcastle United,3,0,2021-01-18 20:00:00,Emile Smith-Rowe,Pass
401831,24,SavedShot,0.9,0.455,0.0534866638481617,Granit Xhaka,h,204,FromCorner,2020,Head,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,Nicolas Pepe,Cross
402982,28,SavedShot,0.715,0.36400001525878906,0.037941042333841324,Granit Xhaka,a,204,DirectFreekick,2020,LeftFoot,14655,Aston Villa,Arsenal,1,0,2021-02-06 12:30:00,,Standard
395881,50,MissedShots,0.885,0.590999984741211,0.026286231353878975,Pablo Marí,a,8380,FromCorner,2020,Head,14585,Brighton,Arsenal,0,1,2020-12-29 18:00:00,Kieran Tierney,Cross
384089,67,SavedShot,0.8730000305175781,0.4159999847412109,0.06472476571798325,Héctor Bellerín,h,492,OpenPlay,2020,RightFoot,14485,Arsenal,Leicester,0,1,2020-10-25 19:15:00,Pierre-Emerick Aubameyang,Cross
386919,82,BlockedShot,0.7830000305175782,0.41200000762939454,0.02152256853878498,Héctor Bellerín,h,492,FromCorner,2020,RightFoot,14505,Arsenal,Aston Villa,0,3,2020-11-08 19:15:00,,None
392405,17,BlockedShot,0.720999984741211,0.46799999237060547,0.016609279438853264,Héctor Bellerín,h,492,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Alexandre Lacazette,Pass
395675,35,BlockedShot,0.8719999694824219,0.3270000076293945,0.0654277354478836,Héctor Bellerín,h,492,OpenPlay,2020,RightFoot,14575,Arsenal,Chelsea,3,1,2020-12-26 17:30:00,,None
396595,2,SavedShot,0.8780000305175781,0.3659999847412109,0.02716612070798874,Héctor Bellerín,a,492,OpenPlay,2020,RightFoot,14600,West Bromwich Albion,Arsenal,0,4,2021-01-02 20:00:00,Alexandre Lacazette,Aerial
398750,45,MissedShots,0.795,0.33299999237060546,0.023366855457425117,Héctor Bellerín,h,492,OpenPlay,2020,RightFoot,14605,Arsenal,Crystal Palace,0,0,2021-01-14 20:00:00,,None
401830,23,BlockedShot,0.745,0.3189999961853027,0.017054222524166107,Héctor Bellerín,h,492,OpenPlay,2020,RightFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,Thomas Partey,Pass
401850,76,BlockedShot,0.774000015258789,0.435,0.020475758239626884,Héctor Bellerín,h,492,FromCorner,2020,LeftFoot,14635,Arsenal,Manchester United,0,0,2021-01-30 17:30:00,,None
402997,55,SavedShot,0.7809999847412109,0.37599998474121094,0.024409400299191475,Héctor Bellerín,a,492,OpenPlay,2020,LeftFoot,14655,Aston Villa,Arsenal,1,0,2021-02-06 12:30:00,Bukayo Saka,Pass
404846,3,MissedShots,0.805,0.49900001525878906,0.04891037568449974,Héctor Bellerín,h,492,OpenPlay,2020,LeftFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,Pierre-Emerick Aubameyang,Pass
404853,44,Goal,0.965,0.35,0.10207337886095047,Héctor Bellerín,h,492,OpenPlay,2020,RightFoot,14665,Arsenal,Leeds,4,2,2021-02-14 16:30:00,Dani Ceballos,Pass
397795,1,BlockedShot,0.8930000305175781,0.6819999694824219,0.05923094227910042,Sead Kolasinac,h,342,OpenPlay,2020,LeftFoot,15271,Schalke 04,Hoffenheim,4,0,2021-01-09 14:30:00,Suat Serdar,TakeOn
399908,62,MissedShots,0.8580000305175781,0.5820000076293945,0.1573370397090912,Sead Kolasinac,h,342,OpenPlay,2020,LeftFoot,15289,Schalke 04,FC Cologne,1,2,2021-01-20 17:30:00,Suat Serdar,TakeOn
405647,0,MissedShots,0.7830000305175782,0.7319999694824219,0.019142478704452515,Sead Kolasinac,h,342,OpenPlay,2020,LeftFoot,15334,Schalke 04,Borussia Dortmund,0,4,2021-02-20 17:30:00,Suat Serdar,Pass
386908,60,MissedShots,0.9159999847412109,0.54,0.10873187333345413,Rob Holding,h,1749,FromCorner,2020,LeftFoot,14505,Arsenal,Aston Villa,0,3,2020-11-08 19:15:00,,None
389686,63,MissedShots,0.95,0.47,0.12252183258533478,Rob Holding,h,1749,FromCorner,2020,Head,14525,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29 19:15:00,Bukayo Saka,Chipped
392406,20,MissedShots,0.8919999694824219,0.475,0.07852108031511307,Rob Holding,h,1749,OpenPlay,2020,Head,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Bukayo Saka,Cross
392426,86,MissedShots,0.915,0.46099998474121096,0.04218936339020729,Rob Holding,h,1749,FromCorner,2020,OtherBodyPart,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,Dani Ceballos,Aerial
392428,91,MissedShots,0.8119999694824219,0.504000015258789,0.045617226511240005,Rob Holding,h,1749,OpenPlay,2020,RightFoot,14554,Arsenal,Burnley,0,1,2020-12-13 19:15:00,,None
